10.5,10.5,0,0,71.5,0,3,15,1,0,0,13.8
11,11,0,0,71,0,3,15,1,0,0,8.4
11.5,11.5,0,0,70.5,0,3,15,1,0,0,5.4
8,8,0,0,74,0,4,14,1,0,0,7.22
8,8,0,0,76,0,2,14,1,0,0,5.94
8,8,0,0,78,0,0,14,1,0,0,1.32
7,7,0,0,75,0,4,14,1,0,0,5.69
7,7,0,0,77,0,2,14,1,0,0,1.05
7,7,0,0,79,0,0,14,1,0,0,0.31
18,0,0,18,76,0,0,6,0,0,1,6.3
18,0,0,18,75,1,0,6,0,0,1,5.4
18,0,0,18,74,2,0,6,0,0,1,4.9
18,0,0,18,73,3,0,6,0,0,1,4.2
18,0,0,18,72,4,0,6,0,0,1,3.3
18,0,0,18,71,5,0,6,0,0,1,1.7
15.4,0,0,15.4,77,0,0,7.6,0,0,1,4.6
15.4,0,0,15.4,76,1,0,7.6,0,0,1,4.5
15.4,0,0,15.4,75,2,0,7.6,0,0,1,3.7
15.4,0,0,15.4,74,3,0,7.6,0,0,1,2.9
15.4,0,0,15.4,73,4,0,7.6,0,0,1,2.5
15.4,0,0,15.4,72,5,0,7.6,0,0,1,2.2
12,12,0,0,82,0,0,6,1,0,0,8
12,10.5,0,1.5,82,0,0,6,0.875,0,0.125,7.5
12,10,0,2,82,0,0,6,0.833333333,0,0.166666667,10
12,9.5,0,2.5,82,0,0,6,0.791666667,0,0.208333333,9
12,9,0,3,82,0,0,6,0.75,0,0.25,7.5
12,8.5,0,3.5,82,0,0,6,0.708333333,0,0.291666667,6
12,7.5,0,4.5,82,0,0,6,0.625,0,0.375,5
12,5.5,0,6.5,82,0,0,6,0.458333333,0,0.541666667,5
12,4.5,0,7.5,82,0,0,6,0.375,0,0.625,5.5
12,12,0,0,82,0,0,6,1,0,0,10.94
12,11,0,1,82,0,0,6,0.916666667,0,0.083333333,10.4
12,10,0,2,82,0,0,6,0.833333333,0,0.166666667,9.61
12,8,0,4,82,0,0,6,0.666666667,0,0.333333333,8.44
12,6,0,6,82,0,0,6,0.5,0,0.5,7.68
12,4,0,8,82,0,0,6,0.333333333,0,0.666666667,6.84
12,2,0,10,82,0,0,6,0.166666667,0,0.833333333,5.18
12,1,0,11,82,0,0,6,0.083333333,0,0.916666667,4.05
12,0,0,12,82,0,0,6,0,0,1,3.15
9.5,9.5,0,0,84,0,0,6.5,1,0,0,6.41
9.5,9.5,0,0,83.5,0,0.5,6.5,1,0,0,8.42
9.5,9.5,0,0,83,0,1,6.5,1,0,0,9.42
9.5,9.5,0,0,82.5,0,1.5,6.5,1,0,0,9.42
9.5,9.5,0,0,82,0,2,6.5,1,0,0,10.05
9,9,0,0,71,10,2,8,1,0,0,4.8
10.5,10.5,0,0,69.5,10,2,8,1,0,0,9.5
9,9,0,0,81.6,3,0.4,6,1,0,0,7.49
9,9,0,0,80.6,3,1.4,6,1,0,0,10.04
9,9,0,0,79.6,3,2.4,6,1,0,0,10.78
9,9,0,0,78.6,3,3.4,6,1,0,0,12.02
9,9,0,0,77.6,3,4.4,6,1,0,0,12.05
9,9,0,0,76.6,3,5.4,6,1,0,0,12.64
9,9,0,0,74.6,3,7.4,6,1,0,0,12.35
4,4,0,0,76,10,4,6,1,0,0,3.8
9.5,9.31,0,0.19,78.5,0,2,10,0.98,0,0.02,10.7
9.25,9.16,0,0.09,79.25,2.5,1,8,0.99027027,0,0.00972973,8.9
9.25,9.25,0,0,79.25,2.5,1,8,1,0,0,9.6
9.25,3.7,5.18,0.37,79.25,2.5,1,8,0.4,0.56,0.04,3.8
9,8.91,0,0.09,78.5,2.5,1,8,0.99,0,0.01,8.2
12,12,0,0,82,0,0,6,1,0,0,9.95
12,12,0,0,78,0,0,10,1,0,0,10.58
12,12,0,0,76,0,0,10,1,0,0,14.58
12,12,0,0,68.4,7.6,0,10,1,0,0,14.77
8.5,8.5,0,0,77.6,5,0,6.2,1,0,0,5.44
8.5,8.5,0,0,77.3,5,0.3,6.2,1,0,0,5.99
8.5,8.5,0,0,77,5,0.6,6.2,1,0,0,6.08
8.5,8.5,0,0,76.8,5,0.8,6.2,1,0,0,6.15
8.5,8.5,0,0,76.6,5,1,6.2,1,0,0,6.28
12,12,0,0,82,0,0,6,1,0,0,8.6
12,12,0,0,80.5,0,1.5,6,1,0,0,12.3
12,12,0,0,79,0,3,6,1,0,0,13.2
8,8,0,0,82,0,0,10,1,0,0,5.5
8.5,8.5,0,0,81.5,0,0,10,1,0,0,6
9,9,0,0,81,0,0,10,1,0,0,8
9.5,9.5,0,0,80.5,0,0,10,1,0,0,8
10,10,0,0,80,0,0,10,1,0,0,8.5
11.76,11.76,0,0,78.24,0,0,10,1,0,0,14.5
8,8,0,0,82,0,0,10,1,0,0,2.86
8,8,0,0,80,0,2,10,1,0,0,5.28
8,8,0,0,78,0,4,10,1,0,0,8.25
10,10,0,0,82,0,0,10,1,0,0,7.77
10,10,0,0,80,0,2,10,1,0,0,11.45
10,10,0,0,78,0,4,10,1,0,0,13.31
7,7,0,0,81,0,2,10,1,0,0,5
7.5,7.5,0,0,80.5,0,2,10,1,0,0,7
8,8,0,0,80,0,2,10,1,0,0,8
8.5,8.5,0,0,79.5,0,2,10,1,0,0,8.3
9,9,0,0,79,0,2,10,1,0,0,11
9.5,9.5,0,0,78.5,0,2,10,1,0,0,13.5
11.8,11.8,0,0,79.7,0,2.5,6,1,0,0,12.2
10.7,10.7,0,0,79.7,0,2.5,7.1,1,0,0,10.8
8.9,8.9,0,0,79.7,0,2.5,8.9,1,0,0,9.6
7,7,0,0,79.7,0,2.5,10.7,1,0,0,6.8
6,6,0,0,79.7,0,2.5,11.8,1,0,0,4.2
6,6,0,0,78.2,0,4,11.8,1,0,0,5.4
5,5,0,0,78.2,0,4,12.8,1,0,0,2.1
5,5,0,0,76.7,0,5.5,12.8,1,0,0,4.7
10,10,0,0,72,8,0,10,1,0,0,7.77
10,10,0,0,70.2,7.8,2,10,1,0,0,13.09
10,10,0,0,68.4,7.6,4,10,1,0,0,11.54
8,8,0,0,73.8,8.2,0,10,1,0,0,2.86
8,8,0,0,72,8,2,10,1,0,0,6.29
8,8,0,0,70.2,7.8,4,10,1,0,0,8.42
8.5,8.5,0,0,85.5,0,0,6,1,0,0,5.16
8.5,8.5,0,0,84.5,0,1,6,1,0,0,6.53
8.5,8.5,0,0,84.5,0,1,6,1,0,0,6.12
8.5,8.5,0,0,84.5,0,1,6,1,0,0,6.71
8.5,8.5,0,0,84,0,1.5,6,1,0,0,6.93
8.5,8.5,0,0,84,0,1.5,6,1,0,0,6.82
9.5,9.5,0,0,85.5,0,0,5,1,0,0,6.2
9.5,9.5,0,0,81.22,4.28,0,5,1,0,0,5.8
9.5,9.5,0,0,76.95,8.55,0,5,1,0,0,6
9.5,9.5,0,0,72.67,12.83,0,5,1,0,0,5.9
9.5,9.03,0.47,0,78,0,2,10.5,0.950526316,0.049473684,0,10.3
9.5,9.03,0.47,0,75.5,2.5,2,10.5,0.950526316,0.049473684,0,10.2
9.5,9.03,0.47,0,73,5,2,10.5,0.950526316,0.049473684,0,10.2
9.5,9.03,0.47,0,70.5,7.5,2,10.5,0.950526316,0.049473684,0,10.3
9.5,9.03,0.47,0,68,10,2,10.5,0.950526316,0.049473684,0,9.5
11,10.45,0.55,0,76.5,0,2,10.5,0.95,0.05,0,16.7
11,10.45,0.55,0,74,2.5,2,10.5,0.95,0.05,0,18.7
11,10.45,0.55,0,71.5,5,2,10.5,0.95,0.05,0,17.8
11,10.45,0.55,0,69,7.5,2,10.5,0.95,0.05,0,16.5
11,10.45,0.55,0,66.5,10,2,10.5,0.95,0.05,0,16.1
11,10.45,0.55,0,64,12.5,2,10.5,0.95,0.05,0,14.1
11,10.45,0.55,0,61.5,15,2,10.5,0.95,0.05,0,14
9,9,0,0,86,0,0,5,1,0,0,5.7
9,9,0,0,80,6,0,5,1,0,0,5.9
9,9,0,0,76,10,0,5,1,0,0,6.2
9,9,0,0,74,12,0,5,1,0,0,6.3
9,9,0,0,72,14,0,5,1,0,0,5.5
9,9,0,0,70,16,0,5,1,0,0,5.3
10.7,10.17,0.53,0,66.4,10,2,10.9,0.95046729,0.04953271,0,17.7
10.3,9.79,0.51,0,66.4,10,2,11.3,0.950485437,0.049514563,0,14.9
9.7,9.22,0.48,0,66.2,10,2,12.1,0.950515464,0.049484536,0,13.8
8.4,7.98,0.42,0,65.9,10,2,13.7,0.95,0.05,0,6.1
